date,sku_id,category,price,promotion,holiday,demand
2025-05-31,SKU_1,Sports,55.55,0,0,73
2025-06-01,SKU_1,Sports,29.44,0,0,85
2025-06-02,SKU_1,Sports,68.52,0,0,63
2025-06-03,SKU_1,Sports,99.54,0,0,62
2025-06-04,SKU_1,Sports,72.55,0,0,60
2025-06-05,SKU_1,Sports,15.61,0,0,78
2025-06-06,SKU_1,Sports,99.7,0,0,57
2025-06-07,SKU_1,Sports,66.15,0,0,81
2025-06-08,SKU_1,Sports,48.35,0,0,73
2025-06-09,SKU_1,Sports,47.27,0,0,69
2025-06-10,SKU_1,Sports,76.03,0,0,59
2025-06-11,SKU_1,Sports,33.38,0,0,62
2025-06-12,SKU_1,Sports,22.34,0,0,71
2025-06-13,SKU_1,Sports,31.71,0,0,76
2025-06-14,SKU_1,Sports,82.14,1,0,95
2025-06-15,SKU_1,Sports,59.32,0,0,80
2025-06-16,SKU_1,Sports,85.99,0,0,59
2025-06-17,SKU_1,Sports,39.22,0,0,68
2025-06-18,SKU_1,Sports,52.84,0,0,62
2025-06-19,SKU_1,Sports,80.65,0,0,53
2025-06-20,SKU_1,Sports,95.98,0,0,53
2025-06-21,SKU_1,Sports,49.38,0,0,85
2025-06-22,SKU_1,Sports,85.68,0,0,80
2025-06-23,SKU_1,Sports,90.56,0,0,55
2025-06-24,SKU_1,Sports,65.25,0,0,66
2025-06-25,SKU_1,Sports,76.37,0,0,58
2025-06-26,SKU_1,Sports,71.22,0,0,62
2025-06-27,SKU_1,Sports,11.09,0,0,83
2025-06-28,SKU_1,Sports,76.38,1,0,91
2025-06-29,SKU_1,Sports,79.72,0,0,66
2025-06-30,SKU_1,Sports,26.67,0,0,83
2025-07-01,SKU_1,Sports,11.89,0,0,85
2025-07-02,SKU_1,Sports,97.11,0,0,61
2025-07-03,SKU_1,Sports,44.37,0,0,68
2025-07-04,SKU_1,Sports,20.92,0,0,86
2025-07-05,SKU_1,Sports,57.73,0,0,81
2025-07-06,SKU_1,Sports,97.16,0,0,63
2025-07-07,SKU_1,Sports,64.17,1,0,96
2025-07-08,SKU_1,Sports,77.33,0,0,65
2025-07-09,SKU_1,Sports,40.44,0,0,79
2025-07-10,SKU_1,Sports,30.22,1,0,96
2025-07-11,SKU_1,Sports,65.16,0,0,56
2025-07-12,SKU_1,Sports,31.66,1,0,110
2025-07-13,SKU_1,Sports,68.12,0,0,74
2025-07-14,SKU_1,Sports,83.44,0,0,60
2025-07-15,SKU_1,Sports,51.45,0,0,72
2025-07-16,SKU_1,Sports,75.56,0,0,66
2025-07-17,SKU_1,Sports,59.05,0,0,74
2025-07-18,SKU_1,Sports,94.36,1,0,84
2025-07-19,SKU_1,Sports,29.22,0,0,84
2025-07-20,SKU_1,Sports,85.66,0,0,72
2025-07-21,SKU_1,Sports,55.75,0,0,78
2025-07-22,SKU_1,Sports,60.85,0,0,71
2025-07-23,SKU_1,Sports,78.5,0,0,64
2025-07-24,SKU_1,Sports,51.54,0,0,69
2025-07-25,SKU_1,Sports,28.36,0,0,73
2025-07-26,SKU_1,Sports,75.98,0,0,67
2025-07-27,SKU_1,Sports,80.54,0,0,74
2025-07-28,SKU_1,Sports,10.47,0,0,79
2025-07-29,SKU_1,Sports,43.11,1,0,101
2025-07-30,SKU_1,Sports,23.4,0,0,83
2025-07-31,SKU_1,Sports,43.15,1,0,96
2025-08-01,SKU_1,Sports,74.99,0,0,65
2025-08-02,SKU_1,Sports,47.14,0,0,87
2025-08-03,SKU_1,Sports,10.29,0,0,85
2025-08-04,SKU_1,Sports,18.37,0,0,87
2025-08-05,SKU_1,Sports,53.29,0,0,67
2025-08-06,SKU_1,Sports,60.53,0,0,69
2025-08-07,SKU_1,Sports,64.31,0,0,72
2025-08-08,SKU_1,Sports,84.25,0,0,64
2025-08-09,SKU_1,Sports,16.94,0,0,90
2025-08-10,SKU_1,Sports,73.69,0,0,72
2025-08-11,SKU_1,Sports,56.55,0,0,64
2025-08-12,SKU_1,Sports,49.06,0,0,71
2025-08-13,SKU_1,Sports,29.86,0,0,85
2025-08-14,SKU_1,Sports,93.98,1,0,86
2025-08-15,SKU_1,Sports,47.91,0,0,78
2025-08-16,SKU_1,Sports,46.89,0,0,85
2025-08-17,SKU_1,Sports,44.54,0,0,93
2025-08-18,SKU_1,Sports,42.6,0,0,81
2025-08-19,SKU_1,Sports,12.36,0,0,84
2025-08-20,SKU_1,Sports,94.66,0,0,49
2025-08-21,SKU_1,Sports,48.67,0,0,75
2025-08-22,SKU_1,Sports,53.47,0,0,68
2025-08-23,SKU_1,Sports,17.25,0,0,91
2025-08-24,SKU_1,Sports,75.66,0,0,83
2025-08-25,SKU_1,Sports,24.3,0,0,74
2025-08-26,SKU_1,Sports,69.13,0,0,67
2025-08-27,SKU_1,Sports,16.21,1,0,106
2025-08-28,SKU_1,Sports,32.23,0,0,76
2025-08-29,SKU_1,Sports,32.46,1,0,107
2025-08-30,SKU_1,Sports,79.9,0,0,69
2025-08-31,SKU_1,Sports,53.88,0,0,69
2025-09-01,SKU_1,Sports,90.99,0,0,64
2025-09-02,SKU_1,Sports,69.74,0,0,66
2025-09-03,SKU_1,Sports,14.7,1,0,110
2025-09-04,SKU_1,Sports,33.41,0,0,81
2025-09-05,SKU_1,Sports,60.88,0,0,62
2025-09-06,SKU_1,Sports,97.48,0,0,60
2025-09-07,SKU_1,Sports,23.61,0,0,96
2025-09-08,SKU_1,Sports,32.59,0,0,78
2025-09-09,SKU_1,Sports,20.33,0,0,87
2025-09-10,SKU_1,Sports,75.05,0,0,65
2025-09-11,SKU_1,Sports,17.36,0,0,80
2025-09-12,SKU_1,Sports,53.62,0,0,73
2025-09-13,SKU_1,Sports,47.06,0,0,88
2025-09-14,SKU_1,Sports,59.09,0,0,80
2025-09-15,SKU_1,Sports,51.33,0,0,68
2025-09-16,SKU_1,Sports,80.77,0,0,60
2025-09-17,SKU_1,Sports,39.72,0,0,71
2025-09-18,SKU_1,Sports,56.74,0,0,72
2025-09-19,SKU_1,Sports,88.35,0,0,60
2025-09-20,SKU_1,Sports,50.61,0,0,87
2025-09-21,SKU_1,Sports,54.8,0,0,81
2025-09-22,SKU_1,Sports,69.11,0,0,65
2025-09-23,SKU_1,Sports,96.8,0,0,64
2025-09-24,SKU_1,Sports,57.1,0,0,75
2025-09-25,SKU_1,Sports,67.11,0,0,64
2025-09-26,SKU_1,Sports,45.64,0,0,74
2025-09-27,SKU_1,Sports,72.63,0,0,80
2025-09-28,SKU_1,Sports,38.51,0,0,84
2025-09-29,SKU_1,Sports,90.46,0,0,58
2025-09-30,SKU_1,Sports,23.69,0,0,91
2025-10-01,SKU_1,Sports,89.42,0,0,55
2025-10-02,SKU_1,Sports,55.47,0,0,71
2025-10-03,SKU_1,Sports,70.11,1,0,94
2025-10-04,SKU_1,Sports,24.94,0,0,89
2025-10-05,SKU_1,Sports,11.13,0,0,99
2025-10-06,SKU_1,Sports,57.47,0,0,73
2025-10-07,SKU_1,Sports,75.83,0,0,67
2025-10-08,SKU_1,Sports,87.24,0,0,62
2025-10-09,SKU_1,Sports,38.29,0,0,83
2025-10-10,SKU_1,Sports,83.95,0,0,52
2025-10-11,SKU_1,Sports,84.54,0,0,69
2025-10-12,SKU_1,Sports,25.64,0,0,94
2025-10-13,SKU_1,Sports,31.59,0,0,81
2025-10-14,SKU_1,Sports,41.31,0,0,84
2025-10-15,SKU_1,Sports,65.88,0,0,67
2025-10-16,SKU_1,Sports,85.73,0,0,64
2025-10-17,SKU_1,Sports,21.36,0,0,82
2025-10-18,SKU_1,Sports,39.26,0,0,84
2025-10-19,SKU_1,Sports,87.02,0,0,73
2025-10-20,SKU_1,Sports,85.33,0,0,67
2025-10-21,SKU_1,Sports,56.14,0,0,65
2025-10-22,SKU_1,Sports,29.14,0,0,82
2025-10-23,SKU_1,Sports,78.95,0,0,65
2025-10-24,SKU_1,Sports,69.85,0,0,69
2025-10-25,SKU_1,Sports,60.44,0,0,79
2025-10-26,SKU_1,Sports,50.23,0,0,89
2025-10-27,SKU_1,Sports,44.24,0,0,74
2025-10-28,SKU_1,Sports,19.96,1,0,105
2025-10-29,SKU_1,Sports,92.63,0,0,60
2025-10-30,SKU_1,Sports,87.25,0,0,65
2025-10-31,SKU_1,Sports,82.44,0,0,62
2025-11-01,SKU_1,Sports,96.65,0,0,85
2025-11-02,SKU_1,Sports,35.34,0,0,113
2025-11-03,SKU_1,Sports,20.13,0,0,104
2025-11-04,SKU_1,Sports,31.77,0,0,108
2025-11-05,SKU_1,Sports,52.19,0,0,97
2025-11-06,SKU_1,Sports,36.99,0,0,89
2025-11-07,SKU_1,Sports,14.33,0,0,109
2025-11-08,SKU_1,Sports,26.68,0,0,119
2025-11-09,SKU_1,Sports,31.56,0,0,110
2025-11-10,SKU_1,Sports,84.82,0,0,89
2025-11-11,SKU_1,Sports,20.34,0,0,107
2025-11-12,SKU_1,Sports,61.46,0,0,93
2025-11-13,SKU_1,Sports,48.74,0,0,91
2025-11-14,SKU_1,Sports,64.17,0,0,80
2025-11-15,SKU_1,Sports,49.9,0,0,112
2025-11-16,SKU_1,Sports,73.24,0,0,103
2025-11-17,SKU_1,Sports,56.11,0,0,91
2025-11-18,SKU_1,Sports,68.7,0,0,84
2025-11-19,SKU_1,Sports,64.06,1,0,115
2025-11-20,SKU_1,Sports,16.38,0,0,112
2025-11-21,SKU_1,Sports,42.57,0,0,93
2025-11-22,SKU_1,Sports,34.91,0,0,108
2025-11-23,SKU_1,Sports,39.82,1,0,125
2025-11-24,SKU_1,Sports,35.26,0,0,98
2025-11-25,SKU_1,Sports,56.49,0,0,91
2025-11-26,SKU_1,Sports,61.48,0,0,87
2025-11-27,SKU_1,Sports,36.41,0,0,97
2025-11-28,SKU_1,Sports,65.54,0,0,93
2025-11-29,SKU_1,Sports,41.07,0,0,112
2025-11-30,SKU_1,Sports,73.2,0,0,97
2025-12-01,SKU_1,Sports,21.83,1,0,124
2025-12-02,SKU_1,Sports,46.99,0,0,88
2025-12-03,SKU_1,Sports,74.26,1,0,104
2025-12-04,SKU_1,Sports,95.96,0,0,85
2025-12-05,SKU_1,Sports,10.14,0,0,104
2025-12-06,SKU_1,Sports,15.36,0,0,115
2025-12-07,SKU_1,Sports,71.79,0,0,96
2025-12-08,SKU_1,Sports,43.21,0,0,92
2025-12-09,SKU_1,Sports,47.71,0,0,94
2025-12-10,SKU_1,Sports,41.93,0,0,97
2025-12-11,SKU_1,Sports,70.17,1,0,108
2025-12-12,SKU_1,Sports,10.91,0,0,113
2025-12-13,SKU_1,Sports,92.2,0,0,97
2025-12-14,SKU_1,Sports,20.85,0,0,115
2025-12-15,SKU_1,Sports,15.98,1,0,124
2025-12-16,SKU_1,Sports,47.98,0,0,96
2025-12-17,SKU_1,Sports,53.74,0,0,91
2025-12-18,SKU_1,Sports,60.28,0,0,92
2025-12-19,SKU_1,Sports,75.63,0,0,92
2025-12-20,SKU_1,Sports,48.69,0,0,107
2025-12-21,SKU_1,Sports,34.78,0,0,114
2025-12-22,SKU_1,Sports,81.85,0,0,82
2025-12-23,SKU_1,Sports,87.18,0,0,83
2025-12-24,SKU_1,Sports,62.4,0,0,95
2025-12-25,SKU_1,Sports,64.1,0,1,136
2025-12-26,SKU_1,Sports,25.02,0,0,108
2025-12-27,SKU_1,Sports,22.83,0,0,112
2025-12-28,SKU_1,Sports,12.29,0,0,120
2025-12-29,SKU_1,Sports,67.32,0,0,87
2025-12-30,SKU_1,Sports,38.01,0,0,98
2025-12-31,SKU_1,Sports,64.52,0,0,84
2024-01-01,SKU_2,Electronics,22.65,0,1,125
2024-01-02,SKU_2,Electronics,12.48,0,0,94
2024-01-03,SKU_2,Electronics,13.51,0,0,91
2024-01-04,SKU_2,Electronics,44.92,0,0,80
2024-01-05,SKU_2,Electronics,91.01,0,0,76
2024-01-06,SKU_2,Electronics,96.03,0,0,80
2024-01-07,SKU_2,Electronics,84.4,0,0,78
2024-01-08,SKU_2,Electronics,35.96,1,0,109
2024-01-09,SKU_2,Electronics,40.63,0,0,85
2024-01-10,SKU_2,Electronics,23.87,0,0,97
2024-01-11,SKU_2,Electronics,85.03,0,0,81
2024-01-12,SKU_2,Electronics,37.21,0,0,80
2024-01-13,SKU_2,Electronics,40.82,0,0,90
2024-01-14,SKU_2,Electronics,96.98,0,0,66
2024-01-15,SKU_2,Electronics,22.53,0,0,92
2024-01-16,SKU_2,Electronics,66.36,0,0,63
2024-01-17,SKU_2,Electronics,89.23,1,0,92
2024-01-18,SKU_2,Electronics,61.24,0,0,71
2024-01-19,SKU_2,Electronics,13.55,0,0,94
2024-01-20,SKU_2,Electronics,58.87,0,0,89
2024-01-21,SKU_2,Electronics,88.3,0,0,81
2024-01-22,SKU_2,Electronics,81.15,0,0,73
2024-01-23,SKU_2,Electronics,88.94,0,0,67
2024-01-24,SKU_2,Electronics,23.39,1,0,115
2024-01-25,SKU_2,Electronics,87.72,0,0,69
2024-01-26,SKU_2,Electronics,43.78,0,0,78
2024-01-27,SKU_2,Electronics,44.79,0,0,89
2024-01-28,SKU_2,Electronics,54.31,0,0,95
2024-01-29,SKU_2,Electronics,46.68,1,0,108
2024-01-30,SKU_2,Electronics,78.81,0,0,75
2024-01-31,SKU_2,Electronics,19.83,0,0,90
2024-02-01,SKU_2,Electronics,49.52,0,0,84
2024-02-02,SKU_2,Electronics,93.37,0,0,53
2024-02-03,SKU_2,Electronics,52.92,0,0,96
2024-02-04,SKU_2,Electronics,22.1,0,0,104
2024-02-05,SKU_2,Electronics,42.28,0,0,80
2024-02-06,SKU_2,Electronics,96.17,0,0,71
2024-02-07,SKU_2,Electronics,99.8,0,0,71
2024-02-08,SKU_2,Electronics,11.29,0,0,95
2024-02-09,SKU_2,Electronics,85.07,0,0,67
2024-02-10,SKU_2,Electronics,79.2,0,0,84
2024-02-11,SKU_2,Electronics,78.95,0,0,84
2024-02-12,SKU_2,Electronics,53.89,0,0,85
2024-02-13,SKU_2,Electronics,46.68,0,0,79
2024-02-14,SKU_2,Electronics,19.99,0,0,89
2024-02-15,SKU_2,Electronics,95.29,0,0,58
2024-02-16,SKU_2,Electronics,55.06,0,0,81
2024-02-17,SKU_2,Electronics,73.64,0,0,76
2024-02-18,SKU_2,Electronics,35.29,0,0,92
2024-02-19,SKU_2,Electronics,93.63,0,0,72
2024-02-20,SKU_2,Electronics,52.88,0,0,79
2024-02-21,SKU_2,Electronics,67.64,0,0,76
2024-02-22,SKU_2,Electronics,68.3,0,0,77
2024-02-23,SKU_2,Electronics,89.98,0,0,54
2024-02-24,SKU_2,Electronics,66.23,0,0,87
2024-02-25,SKU_2,Electronics,71.44,0,0,89
2024-02-26,SKU_2,Electronics,82.36,0,0,67
2024-02-27,SKU_2,Electronics,56.82,0,0,81
2024-02-28,SKU_2,Electronics,54.7,0,0,78
2024-02-29,SKU_2,Electronics,22.04,0,0,87
2024-03-01,SKU_2,Electronics,38.58,0,0,86
2024-03-02,SKU_2,Electronics,56.0,0,0,88
2024-03-03,SKU_2,Electronics,10.34,0,0,104
2024-03-04,SKU_2,Electronics,76.68,0,0,70
2024-03-05,SKU_2,Electronics,34.34,0,0,85
2024-03-06,SKU_2,Electronics,38.2,0,0,87
2024-03-07,SKU_2,Electronics,91.89,0,0,70
2024-03-08,SKU_2,Electronics,96.77,0,0,69
2024-03-09,SKU_2,Electronics,44.89,0,0,90
2024-03-10,SKU_2,Electronics,73.35,0,0,90
2024-03-11,SKU_2,Electronics,78.49,1,0,104
2024-03-12,SKU_2,Electronics,73.23,1,0,97
2024-03-13,SKU_2,Electronics,67.97,0,0,75
2024-03-14,SKU_2,Electronics,42.4,0,0,84
2024-03-15,SKU_2,Electronics,51.19,0,0,85
2024-03-16,SKU_2,Electronics,43.18,0,0,91
2024-03-17,SKU_2,Electronics,47.49,0,0,92
2024-03-18,SKU_2,Electronics,86.53,0,0,74
2024-03-19,SKU_2,Electronics,89.21,0,0,65
2024-03-20,SKU_2,Electronics,71.0,0,0,68
2024-03-21,SKU_2,Electronics,68.65,0,0,81
2024-03-22,SKU_2,Electronics,38.41,0,0,80
2024-03-23,SKU_2,Electronics,27.93,0,0,107
2024-03-24,SKU_2,Electronics,35.87,0,0,94
2024-03-25,SKU_2,Electronics,56.43,0,0,79
2024-03-26,SKU_2,Electronics,85.19,0,0,71
2024-03-27,SKU_2,Electronics,46.39,0,0,78
2024-03-28,SKU_2,Electronics,63.56,0,0,78
2024-03-29,SKU_2,Electronics,56.71,1,0,104
2024-03-30,SKU_2,Electronics,38.07,0,0,99
2024-03-31,SKU_2,Electronics,97.84,0,0,82
2024-04-01,SKU_2,Electronics,11.53,0,0,97
2024-04-02,SKU_2,Electronics,33.9,0,0,90
2024-04-03,SKU_2,Electronics,36.4,0,0,87
2024-04-04,SKU_2,Electronics,43.46,0,0,92
2024-04-05,SKU_2,Electronics,36.98,0,0,87
2024-04-06,SKU_2,Electronics,12.12,0,0,104
2024-04-07,SKU_2,Electronics,80.49,0,0,82
2024-04-08,SKU_2,Electronics,37.26,0,0,94
2024-04-09,SKU_2,Electronics,30.54,0,0,88
2024-04-10,SKU_2,Electronics,52.64,0,0,74
2024-04-11,SKU_2,Electronics,96.2,0,0,69
2024-04-12,SKU_2,Electronics,16.8,1,0,119
2024-04-13,SKU_2,Electronics,30.28,0,0,97
2024-04-14,SKU_2,Electronics,80.32,0,0,82
2024-04-15,SKU_2,Electronics,23.23,0,0,93
2024-04-16,SKU_2,Electronics,70.67,0,0,82
2024-04-17,SKU_2,Electronics,41.07,0,0,84
2024-04-18,SKU_2,Electronics,90.11,0,0,73
2024-04-19,SKU_2,Electronics,15.6,0,0,89
2024-04-20,SKU_2,Electronics,96.21,0,0,89
2024-04-21,SKU_2,Electronics,31.77,0,0,108
2024-04-22,SKU_2,Electronics,34.72,0,0,88
2024-04-23,SKU_2,Electronics,51.37,0,0,71
2024-04-24,SKU_2,Electronics,24.92,0,0,98
2024-04-25,SKU_2,Electronics,28.83,0,0,87
2024-04-26,SKU_2,Electronics,27.72,1,0,118
2024-04-27,SKU_2,Electronics,99.53,1,0,95
2024-04-28,SKU_2,Electronics,63.42,0,0,91
2024-04-29,SKU_2,Electronics,66.01,0,0,80
2024-04-30,SKU_2,Electronics,24.55,0,0,91
2024-05-01,SKU_2,Electronics,74.65,0,0,79
2024-05-02,SKU_2,Electronics,24.64,0,0,84
2024-05-03,SKU_2,Electronics,79.45,0,0,73
2024-05-04,SKU_2,Electronics,42.13,0,0,96
2024-05-05,SKU_2,Electronics,30.58,1,0,118
2024-05-06,SKU_2,Electronics,86.32,0,0,75
2024-05-07,SKU_2,Electronics,18.59,0,0,91
2024-05-08,SKU_2,Electronics,69.62,0,0,77
2024-05-09,SKU_2,Electronics,36.0,0,0,91
2024-05-10,SKU_2,Electronics,14.04,1,0,118
2024-05-11,SKU_2,Electronics,43.46,0,0,102
2024-05-12,SKU_2,Electronics,95.58,1,0,102
2024-05-13,SKU_2,Electronics,42.14,0,0,82
2024-05-14,SKU_2,Electronics,42.27,0,0,90
2024-05-15,SKU_2,Electronics,31.64,0,0,89
2024-05-16,SKU_2,Electronics,13.5,0,0,90
2024-05-17,SKU_2,Electronics,25.77,0,0,89
2024-05-18,SKU_2,Electronics,62.35,1,0,118
2024-05-19,SKU_2,Electronics,62.21,0,0,98
2024-05-20,SKU_2,Electronics,41.77,0,0,87
2024-05-21,SKU_2,Electronics,95.18,0,0,69
2024-05-22,SKU_2,Electronics,52.87,0,0,87
2024-05-23,SKU_2,Electronics,28.42,0,0,84
2024-05-24,SKU_2,Electronics,86.95,0,0,74
2024-05-25,SKU_2,Electronics,16.4,0,0,91
2024-05-26,SKU_2,Electronics,85.22,0,0,84
2024-05-27,SKU_2,Electronics,72.43,0,0,80
2024-05-28,SKU_2,Electronics,88.83,0,0,78
2024-05-29,SKU_2,Electronics,35.42,0,0,86
2024-05-30,SKU_2,Electronics,78.9,0,0,75
2024-05-31,SKU_2,Electronics,47.49,0,0,81
2024-06-01,SKU_2,Electronics,30.35,1,0,125
2024-06-02,SKU_2,Electronics,37.35,0,0,101
2024-06-03,SKU_2,Electronics,86.36,0,0,67
2024-06-04,SKU_2,Electronics,37.26,0,0,94
2024-06-05,SKU_2,Electronics,26.35,0,0,86
2024-06-06,SKU_2,Electronics,91.17,0,0,69
2024-06-07,SKU_2,Electronics,69.49,0,0,85
2024-06-08,SKU_2,Electronics,59.0,0,0,87
2024-06-09,SKU_2,Electronics,62.54,0,0,93
2024-06-10,SKU_2,Electronics,13.82,1,0,123
2024-06-11,SKU_2,Electronics,74.3,0,0,69
2024-06-12,SKU_2,Electronics,19.23,0,0,103
2024-06-13,SKU_2,Electronics,93.96,0,0,87
2024-06-14,SKU_2,Electronics,72.75,0,0,76
2024-06-15,SKU_2,Electronics,72.51,1,0,122
2024-06-16,SKU_2,Electronics,87.55,0,0,87
2024-06-17,SKU_2,Electronics,41.08,0,0,84
2024-06-18,SKU_2,Electronics,98.07,0,0,72
2024-06-19,SKU_2,Electronics,60.59,0,0,85
2024-06-20,SKU_2,Electronics,54.66,1,0,103
2024-06-21,SKU_2,Electronics,76.1,0,0,75
2024-06-22,SKU_2,Electronics,12.27,0,0,98
2024-06-23,SKU_2,Electronics,83.54,0,0,83
2024-06-24,SKU_2,Electronics,97.03,0,0,70
2024-06-25,SKU_2,Electronics,87.64,0,0,70
2024-06-26,SKU_2,Electronics,82.0,0,0,64
2024-06-27,SKU_2,Electronics,87.88,0,0,79
2024-06-28,SKU_2,Electronics,37.88,0,0,92
2024-06-29,SKU_2,Electronics,81.7,0,0,83
2024-06-30,SKU_2,Electronics,66.24,0,0,96
2024-07-01,SKU_2,Electronics,11.09,1,0,123
2024-07-02,SKU_2,Electronics,14.67,0,0,86
2024-07-03,SKU_2,Electronics,41.77,0,0,89
2024-07-04,SKU_2,Electronics,40.06,0,0,85
2024-07-05,SKU_2,Electronics,80.54,0,0,83
2024-07-06,SKU_2,Electronics,48.95,0,0,90
2024-07-07,SKU_2,Electronics,43.65,0,0,103
2024-07-08,SKU_2,Electronics,67.76,1,0,110
2024-07-09,SKU_2,Electronics,47.65,0,0,93
2024-07-10,SKU_2,Electronics,19.12,0,0,89
2024-07-11,SKU_2,Electronics,98.23,0,0,66
2024-07-12,SKU_2,Electronics,56.68,0,0,82
2024-07-13,SKU_2,Electronics,73.41,0,0,83
2024-07-14,SKU_2,Electronics,41.19,0,0,90
2024-07-15,SKU_2,Electronics,53.47,0,0,81
2024-07-16,SKU_2,Electronics,35.87,0,0,90
2024-07-17,SKU_2,Electronics,16.93,0,0,95
2024-07-18,SKU_2,Electronics,95.63,0,0,69
2024-07-19,SKU_2,Electronics,66.13,0,0,79
2024-07-20,SKU_2,Electronics,34.07,0,0,104
2024-07-21,SKU_2,Electronics,64.9,0,0,85
2024-07-22,SKU_2,Electronics,34.4,0,0,95
2024-07-23,SKU_2,Electronics,19.53,1,0,121
2024-07-24,SKU_2,Electronics,95.03,0,0,75
2024-07-25,SKU_2,Electronics,62.88,0,0,83
2024-07-26,SKU_2,Electronics,71.21,0,0,78
2024-07-27,SKU_2,Electronics,32.78,0,0,100
2024-07-28,SKU_2,Electronics,96.18,0,0,87
2024-07-29,SKU_2,Electronics,70.52,0,0,78
2024-07-30,SKU_2,Electronics,19.17,1,0,120
2024-07-31,SKU_2,Electronics,77.35,0,0,76
2024-08-01,SKU_2,Electronics,49.06,1,0,109
2024-08-02,SKU_2,Electronics,10.81,0,0,89
2024-08-03,SKU_2,Electronics,65.2,0,0,85
2024-08-04,SKU_2,Electronics,18.23,0,0,109
2024-08-05,SKU_2,Electronics,88.97,0,0,70
2024-08-06,SKU_2,Electronics,32.28,0,0,88
2024-08-07,SKU_2,Electronics,51.3,0,0,89
2024-08-08,SKU_2,Electronics,17.3,0,0,103
2024-08-09,SKU_2,Electronics,85.46,1,0,103
2024-08-10,SKU_2,Electronics,58.98,1,0,120
2024-08-11,SKU_2,Electronics,65.51,0,0,95
2024-08-12,SKU_2,Electronics,16.16,0,0,100
2024-08-13,SKU_2,Electronics,92.87,0,0,78
2024-08-14,SKU_2,Electronics,43.16,0,0,100
2024-08-15,SKU_2,Electronics,69.98,0,0,79
2024-08-16,SKU_2,Electronics,32.35,0,0,98
2024-08-17,SKU_2,Electronics,48.48,0,0,106
2024-08-18,SKU_2,Electronics,15.76,1,0,127
2024-08-19,SKU_2,Electronics,36.31,0,0,88
2024-08-20,SKU_2,Electronics,55.24,0,0,84
2024-08-21,SKU_2,Electronics,54.2,0,0,82
2024-08-22,SKU_2,Electronics,33.42,0,0,98
2024-08-23,SKU_2,Electronics,24.44,0,0,98
2024-08-24,SKU_2,Electronics,71.66,0,0,91
2024-08-25,SKU_2,Electronics,36.03,0,0,95
2024-08-26,SKU_2,Electronics,58.2,0,0,80
2024-08-27,SKU_2,Electronics,41.84,0,0,91
2024-08-28,SKU_2,Electronics,92.24,0,0,76
2024-08-29,SKU_2,Electronics,39.41,1,0,115
2024-08-30,SKU_2,Electronics,88.87,1,0,89
2024-08-31,SKU_2,Electronics,45.35,0,0,99
2024-09-01,SKU_2,Electronics,87.29,0,0,100
2024-09-02,SKU_2,Electronics,85.41,0,0,78
2024-09-03,SKU_2,Electronics,64.95,0,0,85
2024-09-04,SKU_2,Electronics,70.63,0,0,83
2024-09-05,SKU_2,Electronics,20.58,0,0,91
2024-09-06,SKU_2,Electronics,10.18,0,0,103
2024-09-07,SKU_2,Electronics,24.52,0,0,109
2024-09-08,SKU_2,Electronics,11.72,0,0,104
2024-09-09,SKU_2,Electronics,30.01,0,0,86
2024-09-10,SKU_2,Electronics,64.7,0,0,75
2024-09-11,SKU_2,Electronics,96.39,0,0,70
2024-09-12,SKU_2,Electronics,60.12,0,0,76
2024-09-13,SKU_2,Electronics,72.68,0,0,70
2024-09-14,SKU_2,Electronics,25.45,0,0,91
2024-09-15,SKU_2,Electronics,66.83,0,0,92
2024-09-16,SKU_2,Electronics,20.39,0,0,91
2024-09-17,SKU_2,Electronics,22.86,0,0,96
2024-09-18,SKU_2,Electronics,28.56,0,0,98
2024-09-19,SKU_2,Electronics,55.7,0,0,84
2024-09-20,SKU_2,Electronics,11.63,0,0,111
2024-09-21,SKU_2,Electronics,71.98,0,0,85
2024-09-22,SKU_2,Electronics,10.9,0,0,110
2024-09-23,SKU_2,Electronics,83.92,0,0,86
2024-09-24,SKU_2,Electronics,53.66,0,0,91
2024-09-25,SKU_2,Electronics,26.51,0,0,91
2024-09-26,SKU_2,Electronics,89.43,0,0,71
2024-09-27,SKU_2,Electronics,82.32,0,0,77
2024-09-28,SKU_2,Electronics,28.31,1,0,133
2024-09-29,SKU_2,Electronics,15.99,1,0,121
2024-09-30,SKU_2,Electronics,16.67,0,0,103
2024-10-01,SKU_2,Electronics,99.75,0,0,70
2024-10-02,SKU_2,Electronics,38.9,0,0,87
2024-10-03,SKU_2,Electronics,16.18,0,0,91
2024-10-04,SKU_2,Electronics,51.78,0,0,91
2024-10-05,SKU_2,Electronics,10.75,0,0,115
2024-10-06,SKU_2,Electronics,69.55,0,0,90
2024-10-07,SKU_2,Electronics,79.55,0,0,78
2024-10-08,SKU_2,Electronics,15.98,0,0,100
2024-10-09,SKU_2,Electronics,77.66,0,0,86
2024-10-10,SKU_2,Electronics,56.62,0,0,87
2024-10-11,SKU_2,Electronics,76.8,0,0,75
2024-10-12,SKU_2,Electronics,27.55,0,0,106
2024-10-13,SKU_2,Electronics,78.28,1,0,116
2024-10-14,SKU_2,Electronics,68.87,0,0,83
2024-10-15,SKU_2,Electronics,24.08,0,0,100
2024-10-16,SKU_2,Electronics,74.48,0,0,76
2024-10-17,SKU_2,Electronics,31.74,0,0,90
